datetime,open,close,high,low,value,volume,begin,end
2023-01-05 16:00:00,2159.1,2157.1,2159.13,2156.86,561424523.8500004,0,2023-01-05 16:00:00,2023-01-05 16:59:59
2023-01-05 17:00:00,2157.1,2156.36,2157.67,2154.16,846864017.8000002,0,2023-01-05 17:00:00,2023-01-05 17:59:59
2023-01-05 18:00:00,2156.33,2156.67,2160.31,2155.67,1231714154.6499996,0,2023-01-05 18:00:00,2023-01-05 18:54:01
2023-01-06 10:00:00,2157.32,2158.16,2159.98,2153.32,1617312228.9,0,2023-01-06 10:00:00,2023-01-06 10:59:59
2023-01-06 11:00:00,2158.16,2159.43,2160.08,2158.03,675175391.5499997,0,2023-01-06 11:00:00,2023-01-06 11:59:59
2023-01-06 12:00:00,2159.43,2157.84,2159.75,2156.81,689732523.4000001,0,2023-01-06 12:00:00,2023-01-06 12:59:59
2023-01-06 13:00:00,2157.84,2157.57,2158.06,2156.96,721653631.5999999,0,2023-01-06 13:00:00,2023-01-06 13:59:59
2023-01-06 14:00:00,2157.56,2159.44,2159.92,2157.15,896037284.9000006,0,2023-01-06 14:00:00,2023-01-06 14:59:59
2023-01-06 15:00:00,2159.42,2159.29,2159.71,2158.42,676887875.4499998,0,2023-01-06 15:00:00,2023-01-06 15:59:59
2023-01-06 16:00:00,2159.31,2158.99,2159.87,2157.3,850747374.5999994,0,2023-01-06 16:00:00,2023-01-06 16:59:59
2023-01-06 17:00:00,2158.98,2157.17,2159.6,2157.0,814035353.4000006,0,2023-01-06 17:00:00,2023-01-06 17:59:59
2023-01-06 18:00:00,2157.19,2156.39,2157.81,2156.39,680975974.0,0,2023-01-06 18:00:00,2023-01-06 18:54:01
2023-01-09 10:00:00,2163.43,2168.69,2168.96,2162.16,4205859421.6,0,2023-01-09 10:00:00,2023-01-09 10:59:59
2023-01-09 11:00:00,2168.74,2166.19,2169.71,2165.83,2133569078.65,0,2023-01-09 11:00:00,2023-01-09 11:59:59
2023-01-09 12:00:00,2166.2,2165.24,2168.24,2162.01,1822263861.75,0,2023-01-09 12:00:00,2023-01-09 12:59:59
2023-01-09 13:00:00,2165.21,2168.45,2168.45,2163.91,1267306649.4500008,0,2023-01-09 13:00:00,2023-01-09 13:59:59
2023-01-09 14:00:00,2168.43,2168.76,2169.68,2166.95,1666263208.2999992,0,2023-01-09 14:00:00,2023-01-09 14:59:59
2023-01-09 15:00:00,2168.77,2166.14,2169.55,2166.09,1723090249.0,0,2023-01-09 15:00:00,2023-01-09 15:59:59
2023-01-09 16:00:00,2166.13,2165.26,2167.55,2164.88,1844493961.5,0,2023-01-09 16:00:00,2023-01-09 16:59:59
2023-01-09 17:00:00,2165.25,2165.95,2166.55,2164.72,1702055596.7999992,0,2023-01-09 17:00:00,2023-01-09 17:59:59
2023-01-09 18:00:00,2165.96,2163.5,2166.93,2163.5,1814211185.0499992,0,2023-01-09 18:00:00,2023-01-09 18:54:06
2023-01-10 10:00:00,2162.7,2150.96,2162.92,2150.41,3607010347.4,0,2023-01-10 10:00:00,2023-01-10 10:59:59
2023-01-10 11:00:00,2150.92,2150.79,2150.92,2145.14,2290993651.65,0,2023-01-10 11:00:00,2023-01-10 11:59:59
2023-01-10 12:00:00,2150.81,2152.06,2154.75,2150.12,1508689664.5999994,0,2023-01-10 12:00:00,2023-01-10 12:59:59
2023-01-10 13:00:00,2151.95,2157.5,2157.53,2151.88,1331684455.6499996,0,2023-01-10 13:00:00,2023-01-10 13:59:59
2023-01-10 14:00:00,2157.49,2156.59,2158.26,2155.48,1051760832.9000015,0,2023-01-10 14:00:00,2023-01-10 14:59:59
2023-01-10 15:00:00,2156.62,2155.3,2156.91,2154.63,1099719841.7999992,0,2023-01-10 15:00:00,2023-01-10 15:59:59
2023-01-10 16:00:00,2155.31,2158.16,2158.83,2155.25,1177312814.4500008,0,2023-01-10 16:00:00,2023-01-10 16:59:59
2023-01-10 17:00:00,2158.19,2158.3,2159.71,2156.75,1500690024.2999992,0,2023-01-10 17:00:00,2023-01-10 17:59:59
2023-01-10 18:00:00,2158.29,2159.51,2159.95,2158.29,1032313021.7000008,0,2023-01-10 18:00:00,2023-01-10 18:54:05
2023-01-11 10:00:00,2156.28,2165.93,2168.01,2153.55,7692185120.7,0,2023-01-11 10:00:00,2023-01-11 10:59:59
2023-01-11 11:00:00,2165.95,2173.19,2176.74,2165.93,8776943901.85,0,2023-01-11 11:00:00,2023-01-11 11:59:59
2023-01-11 12:00:00,2173.16,2171.56,2174.89,2167.83,2959336094.700001,0,2023-01-11 12:00:00,2023-01-11 12:59:59
2023-01-11 13:00:00,2171.56,2175.46,2175.66,2171.14,2399441287.950001,0,2023-01-11 13:00:00,2023-01-11 13:59:59
2023-01-11 14:00:00,2175.47,2175.88,2175.94,2173.12,2076901998.6499977,0,2023-01-11 14:00:00,2023-01-11 14:59:59
2023-01-11 15:00:00,2175.93,2177.76,2179.11,2175.3,2211054654.3500023,0,2023-01-11 15:00:00,2023-01-11 15:59:59
2023-01-11 16:00:00,2177.75,2181.69,2181.77,2176.1,2745908867.25,0,2023-01-11 16:00:00,2023-01-11 16:59:59
2023-01-11 17:00:00,2181.68,2186.61,2187.22,2179.87,3415693933.700001,0,2023-01-11 17:00:00,2023-01-11 17:59:59
2023-01-11 18:00:00,2186.72,2186.98,2190.4,2185.3,2979880431.4000015,0,2023-01-11 18:00:00,2023-01-11 18:54:06
2023-01-12 10:00:00,2193.53,2180.82,2194.8,2177.36,6302623405.05,0,2023-01-12 10:00:00,2023-01-12 10:59:59
2023-01-12 11:00:00,2180.84,2183.08,2185.2,2180.73,1668987741.0999994,0,2023-01-12 11:00:00,2023-01-12 11:59:59
2023-01-12 12:00:00,2183.07,2183.45,2184.31,2182.0,1224768920.2000008,0,2023-01-12 12:00:00,2023-01-12 12:59:59
2023-01-12 13:00:00,2183.61,2185.84,2187.06,2183.03,1382207353.8500004,0,2023-01-12 13:00:00,2023-01-12 13:59:59
2023-01-12 14:00:00,2185.94,2187.1,2187.59,2185.1,1061809992.3999996,0,2023-01-12 14:00:00,2023-01-12 14:59:59
2023-01-12 15:00:00,2187.12,2187.33,2188.57,2186.16,1586988652.7999992,0,2023-01-12 15:00:00,2023-01-12 15:59:59
2023-01-12 16:00:00,2187.34,2192.86,2193.24,2186.73,2190720367.450001,0,2023-01-12 16:00:00,2023-01-12 16:59:59
2023-01-12 17:00:00,2192.85,2188.59,2194.42,2186.88,4358010179.449999,0,2023-01-12 17:00:00,2023-01-12 17:59:59
2023-01-12 18:00:00,2188.64,2185.93,2189.26,2185.73,1680687801.7000008,0,2023-01-12 18:00:00,2023-01-12 18:54:01
2023-01-13 10:00:00,2188.6,2183.98,2189.26,2179.82,4388651646.0,0,2023-01-13 10:00:00,2023-01-13 10:59:59
2023-01-13 11:00:00,2183.99,2185.43,2185.69,2181.73,2186583689.3500004,0,2023-01-13 11:00:00,2023-01-13 11:59:59
2023-01-13 12:00:00,2185.43,2187.24,2189.42,2185.23,2225836103.549999,0,2023-01-13 12:00:00,2023-01-13 12:59:59
2023-01-13 13:00:00,2187.24,2199.41,2201.43,2187.0,5333451268.700001,0,2023-01-13 13:00:00,2023-01-13 13:59:59
2023-01-13 14:00:00,2199.45,2196.29,2204.18,2194.66,6356861245.4,0,2023-01-13 14:00:00,2023-01-13 14:59:59
2023-01-13 15:00:00,2196.26,2196.91,2197.67,2195.99,1800975376.7999992,0,2023-01-13 15:00:00,2023-01-13 15:59:59
2023-01-13 16:00:00,2196.9,2194.49,2198.08,2193.01,2124903919.9500008,0,2023-01-13 16:00:00,2023-01-13 16:59:59
2023-01-13 17:00:00,2194.47,2199.4,2199.88,2193.94,1798010592.4000015,0,2023-01-13 17:00:00,2023-01-13 17:59:59
2023-01-13 18:00:00,2199.43,2199.94,2199.94,2196.75,1472964899.8999977,0,2023-01-13 18:00:00,2023-01-13 18:54:01
2023-01-16 10:00:00,2204.64,2218.24,2219.35,2204.46,7298505442.6,0,2023-01-16 10:00:00,2023-01-16 10:59:59
2023-01-16 11:00:00,2218.21,2217.99,2218.91,2216.02,3316805875.25,0,2023-01-16 11:00:00,2023-01-16 11:59:59
2023-01-16 12:00:00,2217.97,2216.5,2218.85,2214.46,3052181429.8999996,0,2023-01-16 12:00:00,2023-01-16 12:59:59
2023-01-16 13:00:00,2216.51,2217.88,2218.29,2214.58,2982853898.049999,0,2023-01-16 13:00:00,2023-01-16 13:59:59
2023-01-16 14:00:00,2217.9,2218.59,2219.98,2217.64,2184290375.1000023,0,2023-01-16 14:00:00,2023-01-16 14:59:59
2023-01-16 15:00:00,2218.61,2215.69,2218.96,2214.22,1780218783.449997,0,2023-01-16 15:00:00,2023-01-16 15:59:59
2023-01-16 16:00:00,2215.6,2219.87,2220.15,2215.36,2417688745.4000015,0,2023-01-16 16:00:00,2023-01-16 16:59:59
2023-01-16 17:00:00,2219.86,2220.32,2221.19,2219.01,2431356538.950001,0,2023-01-16 17:00:00,2023-01-16 17:59:59
2023-01-16 18:00:00,2220.29,2224.9,2224.9,2218.74,1869617856.2999992,0,2023-01-16 18:00:00,2023-01-16 18:54:01
2023-01-17 10:00:00,2225.26,2211.8,2226.49,2208.75,9221724124.8,0,2023-01-17 10:00:00,2023-01-17 10:59:59
2023-01-17 11:00:00,2211.87,2203.73,2211.87,2201.03,6340520304.6,0,2023-01-17 11:00:00,2023-01-17 11:59:59
2023-01-17 12:00:00,2203.73,2211.11,2211.11,2203.17,2611783080.500002,0,2023-01-17 12:00:00,2023-01-17 12:59:59
2023-01-17 13:00:00,2211.03,2213.66,2214.58,2209.47,2227722324.0,0,2023-01-17 13:00:00,2023-01-17 13:59:59
2023-01-17 14:00:00,2213.66,2211.7,2214.12,2210.68,1972612177.699997,0,2023-01-17 14:00:00,2023-01-17 14:59:59
2023-01-17 15:00:00,2211.69,2213.33,2213.76,2211.07,2653090345.550003,0,2023-01-17 15:00:00,2023-01-17 15:59:59
2023-01-17 16:00:00,2213.31,2210.47,2213.7,2210.32,2227570309.8999977,0,2023-01-17 16:00:00,2023-01-17 16:59:59
2023-01-17 17:00:00,2210.4,2206.29,2210.49,2206.02,2301860588.25,0,2023-01-17 17:00:00,2023-01-17 17:59:59
2023-01-17 18:00:00,2206.32,2196.84,2206.39,2196.84,1903437928.1500015,0,2023-01-17 18:00:00,2023-01-17 18:54:02
2023-01-18 10:00:00,2188.9,2194.74,2197.45,2177.65,6240647097.15,0,2023-01-18 10:00:00,2023-01-18 10:59:59
2023-01-18 11:00:00,2194.74,2195.74,2199.48,2192.28,2737493256.75,0,2023-01-18 11:00:00,2023-01-18 11:59:59
2023-01-18 12:00:00,2195.65,2196.35,2200.59,2195.55,2035235211.2000008,0,2023-01-18 12:00:00,2023-01-18 12:59:59
2023-01-18 13:00:00,2196.33,2200.58,2200.62,2196.22,1909635346.7999992,0,2023-01-18 13:00:00,2023-01-18 13:59:59
2023-01-18 14:00:00,2200.58,2199.67,2204.0,2198.8,2129248077.5500011,0,2023-01-18 14:00:00,2023-01-18 14:59:59
2023-01-18 15:00:00,2199.53,2199.97,2200.22,2194.58,2326158435.5,0,2023-01-18 15:00:00,2023-01-18 15:59:59
2023-01-18 16:00:00,2199.92,2201.7,2203.15,2198.4,1989317021.7000008,0,2023-01-18 16:00:00,2023-01-18 16:59:59
2023-01-18 17:00:00,2201.23,2204.29,2206.66,2201.12,2911765186.5,0,2023-01-18 17:00:00,2023-01-18 17:59:59
2023-01-18 18:00:00,2204.33,2196.26,2204.89,2196.26,2155357534.5999985,0,2023-01-18 18:00:00,2023-01-18 18:54:01
2023-01-19 10:00:00,2190.02,2182.07,2193.93,2180.98,5209085068.9,0,2023-01-19 10:00:00,2023-01-19 10:59:59
2023-01-19 11:00:00,2182.06,2171.29,2184.87,2169.57,4928039644.5,0,2023-01-19 11:00:00,2023-01-19 11:59:59
2023-01-19 12:00:00,2171.28,2168.64,2171.28,2162.11,5084281776.5,0,2023-01-19 12:00:00,2023-01-19 12:59:59
2023-01-19 13:00:00,2168.62,2171.07,2174.1,2166.41,2385723654.300001,0,2023-01-19 13:00:00,2023-01-19 13:59:59
2023-01-19 14:00:00,2171.08,2171.11,2174.69,2167.42,2070385968.6499977,0,2023-01-19 14:00:00,2023-01-19 14:59:59
2023-01-19 15:00:00,2171.1,2164.73,2171.27,2164.67,1689967622.75,0,2023-01-19 15:00:00,2023-01-19 15:59:59
2023-01-19 16:00:00,2164.59,2169.91,2170.4,2163.77,1567095381.300003,0,2023-01-19 16:00:00,2023-01-19 16:59:59
2023-01-19 17:00:00,2169.7,2168.73,2171.34,2167.98,1012175091.199997,0,2023-01-19 17:00:00,2023-01-19 17:59:59
2023-01-19 18:00:00,2168.74,2168.83,2170.68,2166.31,1674559177.300003,0,2023-01-19 18:00:00,2023-01-19 18:54:01
2023-01-20 10:00:00,2167.61,2161.37,2173.71,2158.81,5267863158.15,0,2023-01-20 10:00:00,2023-01-20 10:59:59
2023-01-20 11:00:00,2161.33,2163.95,2164.36,2159.9,1813827968.8000002,0,2023-01-20 11:00:00,2023-01-20 11:59:59
2023-01-20 12:00:00,2163.94,2155.5,2164.09,2154.37,2350423139.7,0,2023-01-20 12:00:00,2023-01-20 12:59:59
2023-01-20 13:00:00,2155.09,2159.0,2160.1,2155.08,1667742230.75,0,2023-01-20 13:00:00,2023-01-20 13:59:59
2023-01-20 14:00:00,2159.06,2162.93,2165.44,2158.93,1788345238.5500011,0,2023-01-20 14:00:00,2023-01-20 14:59:59
2023-01-20 15:00:00,2162.93,2162.35,2163.89,2158.94,1334032412.7999992,0,2023-01-20 15:00:00,2023-01-20 15:59:59
2023-01-20 16:00:00,2162.33,2164.25,2164.58,2161.89,1546536346.7000008,0,2023-01-20 16:00:00,2023-01-20 16:59:59
2023-01-20 17:00:00,2164.27,2169.0,2169.12,2164.03,1657379303.8999977,0,2023-01-20 17:00:00,2023-01-20 17:59:59
2023-01-20 18:00:00,2168.95,2166.69,2169.69,2166.34,1456457447.7000008,0,2023-01-20 18:00:00,2023-01-20 18:54:01
2023-01-23 10:00:00,2167.92,2180.53,2181.56,2164.89,7282050144.75,0,2023-01-23 10:00:00,2023-01-23 10:59:59
2023-01-23 11:00:00,2180.73,2176.36,2182.41,2173.75,3054454928.799999,0,2023-01-23 11:00:00,2023-01-23 11:59:59
2023-01-23 12:00:00,2176.32,2179.58,2179.67,2176.17,1940788318.0500011,0,2023-01-23 12:00:00,2023-01-23 12:59:59
2023-01-23 13:00:00,2179.6,2181.08,2182.87,2178.98,2228845347.0,0,2023-01-23 13:00:00,2023-01-23 13:59:59
2023-01-23 14:00:00,2181.12,2183.99,2184.28,2180.39,1745020697.6000004,0,2023-01-23 14:00:00,2023-01-23 14:59:59
2023-01-23 15:00:00,2184.05,2185.39,2186.64,2184.05,2547098395.549999,0,2023-01-23 15:00:00,2023-01-23 15:59:59
2023-01-23 16:00:00,2185.36,2185.17,2186.85,2183.38,1665383301.9500008,0,2023-01-23 16:00:00,2023-01-23 16:59:59
2023-01-23 17:00:00,2185.2,2185.34,2185.95,2183.64,1393656226.0499992,0,2023-01-23 17:00:00,2023-01-23 17:59:59
2023-01-23 18:00:00,2185.31,2185.31,2185.83,2182.07,1219382389.5,0,2023-01-23 18:00:00,2023-01-23 18:54:06
2023-01-24 10:00:00,2191.64,2195.05,2199.29,2189.03,6726317047.25,0,2023-01-24 10:00:00,2023-01-24 10:59:59
2023-01-24 11:00:00,2195.02,2194.26,2197.44,2193.24,3635578901.700001,0,2023-01-24 11:00:00,2023-01-24 11:59:59
2023-01-24 12:00:00,2194.37,2182.97,2194.78,2182.62,5017278568.699999,0,2023-01-24 12:00:00,2023-01-24 12:59:59
2023-01-24 13:00:00,2182.9,2177.81,2186.31,2175.74,3635515284.199999,0,2023-01-24 13:00:00,2023-01-24 13:59:59
2023-01-24 14:00:00,2177.85,2179.89,2181.19,2174.87,2692572681.3500023,0,2023-01-24 14:00:00,2023-01-24 14:59:59
2023-01-24 15:00:00,2179.83,2184.26,2184.55,2178.32,2305329839.049999,0,2023-01-24 15:00:00,2023-01-24 15:59:59
2023-01-24 16:00:00,2184.33,2178.75,2184.33,2176.06,2030085831.0,0,2023-01-24 16:00:00,2023-01-24 16:59:59
2023-01-24 17:00:00,2178.75,2175.72,2179.4,2175.7,1561175798.6500015,0,2023-01-24 17:00:00,2023-01-24 17:59:59
2023-01-24 18:00:00,2175.76,2172.75,2175.84,2172.75,1517051214.5999985,0,2023-01-24 18:00:00,2023-01-24 18:54:01
2023-01-25 10:00:00,2168.48,2171.71,2172.55,2163.16,5664068419.15,0,2023-01-25 10:00:00,2023-01-25 10:59:59
2023-01-25 11:00:00,2171.77,2166.6,2171.97,2165.38,2588076159.9000006,0,2023-01-25 11:00:00,2023-01-25 11:59:59
2023-01-25 12:00:00,2166.61,2164.81,2168.63,2164.05,1851456340.499999,0,2023-01-25 12:00:00,2023-01-25 12:59:59
2023-01-25 13:00:00,2164.85,2163.02,2165.14,2160.76,3098075721.8500004,0,2023-01-25 13:00:00,2023-01-25 13:59:59
2023-01-25 14:00:00,2163.03,2166.84,2167.93,2162.97,1670172632.6499996,0,2023-01-25 14:00:00,2023-01-25 14:59:59
2023-01-25 15:00:00,2166.87,2173.74,2174.72,2165.21,3199890713.549999,0,2023-01-25 15:00:00,2023-01-25 15:59:59
2023-01-25 16:00:00,2173.75,2172.43,2176.61,2170.87,1920995501.2000008,0,2023-01-25 16:00:00,2023-01-25 16:59:59
2023-01-25 17:00:00,2172.43,2172.67,2173.24,2168.62,1607244184.6500015,0,2023-01-25 17:00:00,2023-01-25 17:59:59
2023-01-25 18:00:00,2172.58,2170.15,2173.46,2170.11,1037411521.75,0,2023-01-25 18:00:00,2023-01-25 18:54:06
2023-01-26 10:00:00,2181.96,2180.23,2183.77,2174.69,6424719722.8,0,2023-01-26 10:00:00,2023-01-26 10:59:59
2023-01-26 11:00:00,2180.12,2179.92,2182.47,2177.83,2990849888.45,0,2023-01-26 11:00:00,2023-01-26 11:59:59
2023-01-26 12:00:00,2179.89,2173.35,2179.94,2173.29,2289964465.6499996,0,2023-01-26 12:00:00,2023-01-26 12:59:59
2023-01-26 13:00:00,2173.35,2174.77,2175.17,2172.13,2128264132.25,0,2023-01-26 13:00:00,2023-01-26 13:59:59
2023-01-26 14:00:00,2174.76,2172.89,2174.91,2172.12,1502087659.8999996,0,2023-01-26 14:00:00,2023-01-26 14:59:59
2023-01-26 15:00:00,2172.83,2174.18,2175.14,2172.62,1374791663.8500004,0,2023-01-26 15:00:00,2023-01-26 15:59:59
2023-01-26 16:00:00,2174.19,2172.02,2174.21,2170.94,1590867756.3999996,0,2023-01-26 16:00:00,2023-01-26 16:59:59
2023-01-26 17:00:00,2172.03,2171.83,2174.52,2171.7,2191457570.200001,0,2023-01-26 17:00:00,2023-01-26 17:59:59
2023-01-26 18:00:00,2171.91,2166.92,2171.91,2166.92,2191236761.549999,0,2023-01-26 18:00:00,2023-01-26 18:54:01
2023-01-27 10:00:00,2174.85,2172.53,2175.9,2167.33,4490176225.4,0,2023-01-27 10:00:00,2023-01-27 10:59:59
2023-01-27 11:00:00,2172.68,2176.25,2176.38,2170.85,2511319143.1000004,0,2023-01-27 11:00:00,2023-01-27 11:59:59
2023-01-27 12:00:00,2176.24,2177.67,2178.97,2176.23,1709684031.3999996,0,2023-01-27 12:00:00,2023-01-27 12:59:59
2023-01-27 13:00:00,2177.69,2178.36,2180.5,2177.14,2675971780.550001,0,2023-01-27 13:00:00,2023-01-27 13:59:59
2023-01-27 14:00:00,2178.31,2180.19,2181.27,2178.09,1612037366.0,0,2023-01-27 14:00:00,2023-01-27 14:59:59
2023-01-27 15:00:00,2180.19,2183.78,2185.24,2180.19,3843120097.8499985,0,2023-01-27 15:00:00,2023-01-27 15:59:59
2023-01-27 16:00:00,2183.83,2182.6,2184.32,2181.89,1701770334.2000008,0,2023-01-27 16:00:00,2023-01-27 16:59:59
2023-01-27 17:00:00,2182.61,2186.43,2186.58,2182.47,1917106900.0999985,0,2023-01-27 17:00:00,2023-01-27 17:59:59
2023-01-27 18:00:00,2186.45,2189.35,2189.35,2186.15,1816087812.7000008,0,2023-01-27 18:00:00,2023-01-27 18:54:01
2023-01-30 10:00:00,2193.99,2190.38,2198.47,2189.94,6264677491.05,0,2023-01-30 10:00:00,2023-01-30 10:59:59
2023-01-30 11:00:00,2190.52,2192.62,2196.01,2190.36,2530257579.05,0,2023-01-30 11:00:00,2023-01-30 11:59:59
2023-01-30 12:00:00,2192.58,2190.75,2193.38,2189.12,2778271742.5,0,2023-01-30 12:00:00,2023-01-30 12:59:59
2023-01-30 13:00:00,2190.74,2195.26,2196.82,2190.55,3277330811.8999996,0,2023-01-30 13:00:00,2023-01-30 13:59:59
2023-01-30 14:00:00,2195.25,2194.54,2195.99,2193.73,1958505128.1000004,0,2023-01-30 14:00:00,2023-01-30 14:59:59
2023-01-30 15:00:00,2194.51,2194.91,2195.68,2193.23,1617990041.9499989,0,2023-01-30 15:00:00,2023-01-30 15:59:59
2023-01-30 16:00:00,2194.9,2198.0,2198.71,2193.99,2012382408.4500008,0,2023-01-30 16:00:00,2023-01-30 16:59:59
2023-01-30 17:00:00,2197.56,2200.99,2201.0,2197.55,2799875237.549999,0,2023-01-30 17:00:00,2023-01-30 17:59:59
2023-01-30 18:00:00,2201.02,2204.41,2204.41,2200.39,2110667486.4500008,0,2023-01-30 18:00:00,2023-01-30 18:54:07
2023-01-31 10:00:00,2203.57,2216.19,2217.2,2202.76,7922630800.35,0,2023-01-31 10:00:00,2023-01-31 10:59:59
2023-01-31 11:00:00,2216.29,2215.07,2218.33,2213.3,5002838620.6,0,2023-01-31 11:00:00,2023-01-31 11:59:59
2023-01-31 12:00:00,2215.06,2213.77,2216.78,2213.1,4426416588.149998,0,2023-01-31 12:00:00,2023-01-31 12:59:59
2023-01-31 13:00:00,2213.72,2210.87,2214.01,2208.94,2283950008.9000015,0,2023-01-31 13:00:00,2023-01-31 13:59:59
2023-01-31 14:00:00,2210.84,2211.98,2213.2,2210.74,1620596690.4500008,0,2023-01-31 14:00:00,2023-01-31 14:59:59
2023-01-31 15:00:00,2211.91,2214.64,2214.64,2211.46,2470807011.8499985,0,2023-01-31 15:00:00,2023-01-31 15:59:59
2023-01-31 16:00:00,2214.68,2221.76,2222.11,2213.85,3382214079.549999,0,2023-01-31 16:00:00,2023-01-31 16:59:59
2023-01-31 17:00:00,2221.71,2221.41,2222.56,2218.49,2979952376.800003,0,2023-01-31 17:00:00,2023-01-31 17:59:59
2023-01-31 18:00:00,2221.4,2225.6,2225.6,2221.27,3380592608.549999,0,2023-01-31 18:00:00,2023-01-31 18:54:02
2023-02-01 10:00:00,2232.02,2238.56,2238.72,2227.17,9241081803.0,0,2023-02-01 10:00:00,2023-02-01 10:59:59
2023-02-01 11:00:00,2238.49,2243.4,2247.12,2238.49,6043067701.85,0,2023-02-01 11:00:00,2023-02-01 11:59:59
2023-02-01 12:00:00,2243.52,2242.65,2243.99,2238.6,4363082915.249998,0,2023-02-01 12:00:00,2023-02-01 12:59:59
2023-02-01 13:00:00,2242.64,2245.58,2245.6,2241.28,2673852147.450001,0,2023-02-01 13:00:00,2023-02-01 13:59:59
2023-02-01 14:00:00,2245.57,2235.11,2245.78,2235.01,4746571209.549999,0,2023-02-01 14:00:00,2023-02-01 14:59:59
2023-02-01 15:00:00,2235.14,2236.7,2239.29,2233.31,2654158028.6000023,0,2023-02-01 15:00:00,2023-02-01 15:59:59
2023-02-01 16:00:00,2236.7,2235.26,2238.49,2234.5,2247286353.25,0,2023-02-01 16:00:00,2023-02-01 16:59:59
2023-02-01 17:00:00,2235.27,2229.4,2235.3,2224.95,5302775981.600002,0,2023-02-01 17:00:00,2023-02-01 17:59:59
2023-02-01 18:00:00,2229.37,2230.15,2230.39,2225.69,2087594443.0,0,2023-02-01 18:00:00,2023-02-01 18:54:06
2023-02-02 10:00:00,2243.04,2229.1,2244.45,2229.1,6061451524.3,0,2023-02-02 10:00:00,2023-02-02 10:59:59
2023-02-02 11:00:00,2229.14,2232.16,2234.4,2228.56,2431058807.3,0,2023-02-02 11:00:00,2023-02-02 11:59:59
2023-02-02 12:00:00,2232.16,2239.59,2240.48,2231.93,3453111653.1000004,0,2023-02-02 12:00:00,2023-02-02 12:59:59
2023-02-02 13:00:00,2239.59,2241.84,2243.07,2238.1,3814072182.25,0,2023-02-02 13:00:00,2023-02-02 13:59:59
2023-02-02 14:00:00,2241.79,2241.38,2244.01,2240.61,2582375109.3499985,0,2023-02-02 14:00:00,2023-02-02 14:59:59
2023-02-02 15:00:00,2241.47,2248.22,2248.32,2241.12,3567600291.1000023,0,2023-02-02 15:00:00,2023-02-02 15:59:59
2023-02-02 16:00:00,2248.24,2245.22,2249.56,2245.08,4174157932.5999985,0,2023-02-02 16:00:00,2023-02-02 16:59:59
2023-02-02 17:00:00,2245.3,2246.03,2248.53,2244.76,3674086302.25,0,2023-02-02 17:00:00,2023-02-02 17:59:59
2023-02-02 18:00:00,2246.03,2243.54,2246.36,2239.69,3078318657.8499985,0,2023-02-02 18:00:00,2023-02-02 18:54:01
2023-02-03 10:00:00,2239.1,2227.03,2239.1,2224.76,6739957204.15,0,2023-02-03 10:00:00,2023-02-03 10:59:59
2023-02-03 11:00:00,2226.99,2226.74,2229.49,2226.13,2371616969.0,0,2023-02-03 11:00:00,2023-02-03 11:59:59
2023-02-03 12:00:00,2226.74,2218.7,2226.74,2216.63,5260458284.300001,0,2023-02-03 12:00:00,2023-02-03 12:59:59
2023-02-03 13:00:00,2218.64,2219.85,2222.7,2218.12,2449048727.25,0,2023-02-03 13:00:00,2023-02-03 13:59:59
2023-02-03 14:00:00,2219.77,2227.68,2227.79,2219.32,2623877008.5999985,0,2023-02-03 14:00:00,2023-02-03 14:59:59
2023-02-03 15:00:00,2227.73,2244.8,2245.56,2227.28,6501330365.950001,0,2023-02-03 15:00:00,2023-02-03 15:59:59
2023-02-03 16:00:00,2244.98,2244.01,2253.7,2243.34,10626760942.25,0,2023-02-03 16:00:00,2023-02-03 16:59:59
2023-02-03 17:00:00,2243.98,2242.73,2247.41,2237.54,4707251001.900002,0,2023-02-03 17:00:00,2023-02-03 17:59:59
2023-02-03 18:00:00,2242.69,2248.3,2248.3,2241.34,2046431658.3499985,0,2023-02-03 18:00:00,2023-02-03 18:54:02
2023-02-06 10:00:00,2245.93,2258.36,2258.54,2243.77,9311203820.05,0,2023-02-06 10:00:00,2023-02-06 10:59:59
2023-02-06 11:00:00,2258.29,2262.22,2262.37,2253.07,5029704000.700001,0,2023-02-06 11:00:00,2023-02-06 11:59:59
2023-02-06 12:00:00,2262.31,2261.36,2264.73,2259.68,5192848256.400002,0,2023-02-06 12:00:00,2023-02-06 12:59:59
2023-02-06 13:00:00,2261.24,2266.0,2266.12,2260.9,3919674044.049999,0,2023-02-06 13:00:00,2023-02-06 13:59:59
2023-02-06 14:00:00,2265.92,2266.37,2268.92,2264.5,3108025167.8499985,0,2023-02-06 14:00:00,2023-02-06 14:59:59
2023-02-06 15:00:00,2266.39,2272.27,2273.13,2266.39,3881317975.700001,0,2023-02-06 15:00:00,2023-02-06 15:59:59
2023-02-06 16:00:00,2272.22,2273.42,2276.5,2270.97,4812699700.400002,0,2023-02-06 16:00:00,2023-02-06 16:59:59
2023-02-06 17:00:00,2273.4,2271.69,2273.97,2271.35,3451350942.449997,0,2023-02-06 17:00:00,2023-02-06 17:59:59
2023-02-06 18:00:00,2271.69,2272.37,2274.62,2269.43,3271572845.550003,0,2023-02-06 18:00:00,2023-02-06 18:54:01
2023-02-07 10:00:00,2281.69,2272.17,2290.51,2269.86,14568117510.4,0,2023-02-07 10:00:00,2023-02-07 10:59:59
